0,-0.21589697250540626,0.19230769230769232
1,-0.2016991041087427,0.132159406858202
2,-0.13636564102564103,0.2808155699721965
3,-0.11174354031510658,0.18018906394810008
4,-0.011773474698795205,0.2606991658943466
5,0.012399654761816528,0.2827896200185357
6,-0.0531465965355576,0.25430769230769235
7,0.0373789840619833,0.2372185356811863
8,0.057413746864471545,0.327354031510658
9,0.04667296318327654,0.3965848007414272
10,0.006276942269174466,0.27553362485388605
11,0.028470888507855514,0.25812326227988874
12,0.0076715776738745115,0.2551032555583509
13,0.05845103158036365,0.3579286376274328
14,0.0031986806154095495,0.27265930042025155
15,-0.00229019246504659,0.3017708248378128
16,-0.005073856144305707,0.2656964151992586
17,0.0519311921676576,0.2589279408614758
18,0.08104105963881336,0.2676829925057641
19,0.06968194028783779,0.26492922689457643
20,0.04141619882844559,0.2655170755447478
21,0.07254122527662527,0.2790063790703027
22,0.020433049719716417,0.22415162483781276
23,0.029435452752335042,0.22947984469882712
24,0.07381585092966282,0.2819136925775718
25,0.07546328535125128,0.27326800214544256
26,0.03490319170054955,0.20565355728583135
27,0.006208085759241013,0.2616118630131745
28,0.014984730019575197,0.27666756926904773
29,0.058579732854038946,0.25571606859609836
30,0.07043649100847026,0.27834643515482965
31,0.027237688127134733,0.24455918455769707
32,0.05379798683823889,0.3031576846985682
33,0.018228285343917495,0.2523861656902981
34,0.03607042516917224,0.30530461315316604
35,0.09153746921820158,0.28779815250728424
36,0.05268339945329391,0.21134652354394673
37,0.038922839762521574,0.4238183503243745
38,0.002542256777904909,0.25177015755329013
39,0.018862782894026278,0.17292863762743277
