generation,avg_fitness,max_fitness
0,0.23948195238588482,0.29443247007115014
1,0.2591880132971925,0.31020429723104603
2,0.26317807222088224,0.3232198016815998
3,0.2761333176873311,0.3248664489506142
4,0.2862654386089094,0.32835769229815703
5,0.3023474647545818,0.4145883818999193
6,0.2933269829609579,0.4117698087743696
7,0.30195836226595674,0.4120992001011415
8,0.2943958305705483,0.41027629969510293
9,0.3089025150804306,0.40855868263547435
10,0.32488949796233585,0.40943588606305154
11,0.32313732730270645,0.40994445915459454
12,0.3734945500129741,0.46629547769899815
13,0.3671128046776387,0.4661304409585335
14,0.381131497207433,0.4670200404507035
15,0.387521691870665,0.46632336422229903
16,0.3960866324161573,0.4668656357273491
17,0.40484996320848043,0.46527085231039456
18,0.387165889662923,0.46657014004195546
19,0.385421452851422,0.4669627804076136
20,0.3949116620644745,0.4657022566026978
21,0.38729082459151504,0.46724713074849
22,0.42079123588233147,0.46792042807119805
23,0.40503978888946807,0.46836000272409545
24,0.4001312739352962,0.46457386261045697
25,0.37670989856409953,0.4670995153799631
26,0.38136566140510036,0.4681037621284827
27,0.4154025960157821,0.4662102574744319
28,0.3988350625952729,0.46750294616814175
29,0.38244971649199727,0.4649289728767476
30,0.36661402031416457,0.468171680473718
31,0.3834279473008849,0.46508565451408734
32,0.38048750445935303,0.46733007434099877
33,0.3703143429116459,0.4668201952899246
34,0.39045184427297464,0.4668758441728789
35,0.40431718732434374,0.46668896626231116
36,0.40267698422003223,0.46640559093322975
37,0.38935047106182563,0.4651080292651341
38,0.39362593054002193,0.46726717994306166
39,0.3659065485577211,0.46686495513645154
40,0.4188463232626503,0.46793053500451165
41,0.3755316957109696,0.4646548936398113
42,0.37051919907540815,0.46533365604090754
43,0.3945770875368165,0.46715638089752237
44,0.3589834095007084,0.4675167560009769
45,0.3579815481170903,0.46598177913661176
46,0.3749495785223858,0.4676361903117541
47,0.3846695789050153,0.4668163496911609
48,0.3923691335527616,0.46595993255988344
49,0.3818095415136481,0.4648859721839017
